xpath_id,source,xml_version,level,xpath,raw_group_root,group_root,master_detail,default_column_name,default_data_type,default_data_length,sample_value,group_level
3891,DDEI,1.0,5,/Data/Configuration/StorageMaintenance/EndUserQuarantine/Percentage,/Data/Configuration/StorageMaintenance/EndUserQuarantine,/Data/Configuration/StorageMaintenance/EndUserQuarantine,M,EndUserQuarantine_Percentage,varchar,10,50%,4
1701,VP,1.0,7,/Data/Products/Product/Server/ScheduledTaskList/ScheduledTask/@Count,/Data/Products/Product/Server/ScheduledTaskList/ScheduledTask,/Data/Products/Product/Server/ScheduledTaskList/ScheduledTask,D,ScheduledTask_Count,int,,2,6
3927,OSCE,2.0,7,/Data/Products/Product/iService/iAC/ApplicationControUsage/AppCtrlProductLanguage,/Data/Products/Product/iService/iAC/ApplicationControUsage,/Data/Products/Product/iService,M,ApplicationControUsage_AppCtrlProductLanguage,varchar,10,en-US,6
1707,TMES,1.0,5,/Product/Endpoint/DBSize/Item/@Size,/Product/Endpoint/DBSize/Item,/Product/Endpoint/DBSize/Item,D,Item_Size,varchar,10,512MB,4
3876,DDEI,1.0,6,/Data/Configuration/SenderFiltering/SPF/Actions/action_temperror,/Data/Configuration/SenderFiltering/SPF/Actions,/Data/Configuration/SenderFiltering/SPF,M,SPF_Actions_action_temperror,varchar,30,Block temporarily,5
1708,TMES,1.0,3,/Product/Endpoint/Deployed_Client_Count,/Product/Endpoint,/Product/Endpoint,M,Endpoint_Deployed_Client_Count,int,,1554,2
3885,DDEI,1.0,6,/Data/Configuration/SSLsetting/PostfixSupport/TLSv1/Enable,/Data/Configuration/SSLsetting/PostfixSupport/TLSv1,/Data/Configuration/SSLsetting/PostfixSupport/TLSv1,M,TLSv1_Enable,varchar,10,True,5
1702,VP,1.0,7,/Data/Products/Product/Server/ScheduledTaskList/ScheduledTask/@Frequency,/Data/Products/Product/Server/ScheduledTaskList/ScheduledTask,/Data/Products/Product/Server/ScheduledTaskList/ScheduledTask,D,ScheduledTask_Frequency,varchar,26,Monthly,6
1704,VP,1.0,6,/Data/Products/Product/Server/SyncUserFromAD/AssignRoleBasedOnGroup,/Data/Products/Product/Server/SyncUserFromAD,/Data/Products/Product/Server/SyncUserFromAD,M,SyncUserFromAD_AssignRoleBasedOnGroup,varchar,23,false,5
3889,DDEI,1.0,6,/Data/Configuration/SSLsetting/WebSupport/TLSv1/Enable,/Data/Configuration/SSLsetting/WebSupport/TLSv1,/Data/Configuration/SSLsetting/WebSupport/TLSv1,M,WebSupport_TLSv1_Enable,varchar,10,True,5
1711,TMES,1.0,5,/Product/Endpoint/OSInfo/Item/@Count,/Product/Endpoint/OSInfo/Item,/Product/Endpoint/OSInfo/Item,D,OSInfo_Item_Count,int,,697,4
3888,DDEI,1.0,6,/Data/Configuration/SSLsetting/WebSupport/TLSv1.2/Enable,/Data/Configuration/SSLsetting/WebSupport/TLSv1.2,/Data/Configuration/SSLsetting/WebSupport/TLSv1.2,M,WebSupport_TLSv1.2_Enable,varchar,10,True,5
4969,VNFS,1.0.0,3,/Component/LogProcessor/@status,/Component/LogProcessor,/Component/LogProcessor,D,LogProcessor_status,varchar,11,online,2
1714,TMES,1.0,5,/Product/Endpoint/OSInfo/Item/@Version_Code,/Product/Endpoint/OSInfo/Item,/Product/Endpoint/OSInfo/Item,D,Item_Version_Code,numeric,"3,1",10.0,4
3899,DDEI,1.0,6,/Data/Configuration/Syslog/Server/SenderFilteringLogs/Enable,/Data/Configuration/Syslog/Server/SenderFilteringLogs,/Data/Configuration/Syslog/Server,D,SenderFilteringLogs_Enable,varchar,10,False,5
1709,TMES,1.0,5,/Product/Endpoint/OSInfo/Item/@Arch,/Product/Endpoint/OSInfo/Item,/Product/Endpoint/OSInfo/Item,D,Item_Arch,varchar,10,x86,4
3935,OSCE,2.0,8,/Data/Products/Product/iService/iAC/ServerGeneral/OS/@Build,/Data/Products/Product/iService/iAC/ServerGeneral/OS,/Data/Products/Product/iService,M,OS_Build,int,,14393,7
1715,TMES,1.0,5,/Product/Endpoint/Version/Item/@Build,/Product/Endpoint/Version/Item,/Product/Endpoint/Version/Item,D,Version_Item_Build,int,,1172,4
3884,DDEI,1.0,6,/Data/Configuration/SSLsetting/PostfixSupport/TLSv1.2/Enable,/Data/Configuration/SSLsetting/PostfixSupport/TLSv1.2,/Data/Configuration/SSLsetting/PostfixSupport/TLSv1.2,M,TLSv1.2_Enable,varchar,10,True,5
1716,TMES,1.0,5,/Product/Endpoint/Version/Item/@Count,/Product/Endpoint/Version/Item,/Product/Endpoint/Version/Item,D,Version_Item_Count,int,,1633,4
3893,DDEI,1.0,5,/Data/Configuration/StorageMaintenance/GlobalQuarantine/FolderSize,/Data/Configuration/StorageMaintenance/GlobalQuarantine,/Data/Configuration/StorageMaintenance/GlobalQuarantine,M,GlobalQuarantine_FolderSize,varchar,10,100GB,4
1710,TMES,1.0,5,/Product/Endpoint/OSInfo/Item/@Build,/Product/Endpoint/OSInfo/Item,/Product/Endpoint/OSInfo/Item,D,Item_Build,int,,10240,4
1712,TMES,1.0,5,/Product/Endpoint/OSInfo/Item/@Platform,/Product/Endpoint/OSInfo/Item,/Product/Endpoint/OSInfo/Item,D,Item_Platform,varchar,11,Windows,4
3897,DDEI,1.0,6,/Data/Configuration/Syslog/Server/MessagesTrackingLogs/Enable,/Data/Configuration/Syslog/Server/MessagesTrackingLogs,/Data/Configuration/Syslog/Server,D,MessagesTrackingLogs_Enable,varchar,10,False,5
1719,TMES,1.0,3,/Product/Server/GUID,/Product/Server,/Product/Server,M,Server_GUID,varchar,54,eb57b3af-d1f4-50fe-b222-066eb3a7dfa0,2
3896,DDEI,1.0,5,/Data/Configuration/StorageMaintenance/Logs/RemainDays,/Data/Configuration/StorageMaintenance/Logs,/Data/Configuration/StorageMaintenance/Logs,M,Logs_RemainDays,int,,100,4
4977,DS,1.0,5,/Data/Objects/ESXs/ESX/@processorCoresPerSocket,/Data/Objects/ESXs/ESX,/Data/Objects/ESXs/ESX,D,ESX_processorCoresPerSocket,int,,24,4
1722,TMES,1.0,6,/Product/Server/Investigation/New_Historical/Time_Period_Count/Any,/Product/Server/Investigation/New_Historical/Time_Period_Count,/Product/Server/Investigation/New_Historical/Time_Period_Count,M,Time_Period_Count_Any,int,,0,5
3907,SMEX,1.0,5,/pr/product/Configuration/MailScan/SuspiciousObjects,/pr/product/Configuration/MailScan,/pr/product,M,MailScan_SuspiciousObjects,int,,0,4
1717,TMES,1.0,5,/Product/Endpoint/Version/Item/@Version,/Product/Endpoint/Version/Item,/Product/Endpoint/Version/Item,D,Version_Item_Version,numeric,"2,1",1.6,4
3943,OSCE,2.0,10,/Data/Products/Product/iService/iES/iData/Endpoint/Agent_Count/Item/@disableCount,/Data/Products/Product/iService/iES/iData/Endpoint/Agent_Count/Item,/Data/Products/Product/iService/iES,D,Item_disableCount,int,,3,9
1723,TMES,1.0,7,/Product/Server/Investigation/New_Historical/Time_Period_Count/Retro/Any,/Product/Server/Investigation/New_Historical/Time_Period_Count/Retro,/Product/Server/Investigation/New_Historical/Time_Period_Count,M,Retro_Any,int,,102,6
3892,DDEI,1.0,5,/Data/Configuration/StorageMaintenance/EndUserQuarantine/RemainDays,/Data/Configuration/StorageMaintenance/EndUserQuarantine,/Data/Configuration/StorageMaintenance/EndUserQuarantine,M,EndUserQuarantine_RemainDays,int,,14,4
1724,TMES,1.0,7,/Product/Server/Investigation/New_Historical/Time_Period_Count/Retro/Specific,/Product/Server/Investigation/New_Historical/Time_Period_Count/Retro,/Product/Server/Investigation/New_Historical/Time_Period_Count,M,Retro_Specific,int,,0,6
3901,DDEI,1.0,4,/Data/Configuration/URL/MaxCountURLExtration,/Data/Configuration/URL,/Data/Configuration/URL,M,URL_MaxCountURLExtration,int,,100,3
1718,TMES,1.0,5,/Product/Server/ACs/AC/@Key,/Product/Server/ACs/AC,/Product/Server/ACs/AC,M,AC_Key,varchar,56,SK-MA6S-VYYMG-54Z2S-GNQQA-RZX5A-DQ7EK,4
1720,TMES,1.0,6,/Product/Server/Investigation/New_Historical/Method_Count/IOC,/Product/Server/Investigation/New_Historical/Method_Count,/Product/Server/Investigation/New_Historical/Method_Count,M,Method_Count_IOC,int,,23,5
3905,SMEX,1.0,5,/pr/product/Configuration/MailScan/HighProfileUserAccountNumber,/pr/product/Configuration/MailScan,/pr/product,M,MailScan_HighProfileUserAccountNumber,int,,62,4
1727,TMES,1.0,6,/Product/Server/Investigation/New_System_Snapshot/Method_Count/Hunting,/Product/Server/Investigation/New_System_Snapshot/Method_Count,/Product/Server/Investigation/New_System_Snapshot/Method_Count,M,Method_Count_Hunting,int,,20,5
3904,SMEX,1.0,5,/pr/product/Configuration/MailScan/BEC,/pr/product/Configuration/MailScan,/pr/product,M,MailScan_BEC,int,,0,4
4985,DS,1.0,5,/Data/Objects/VCloudConnectors/VCloudConnector/@vCloudAPIVersion,/Data/Objects/VCloudConnectors/VCloudConnector,/Data/Objects/VCloudConnectors/VCloudConnector,D,VCloudConnector_vCloudAPIVersion,numeric,"3,1",32.0,4
1730,TMES,1.0,6,/Product/Server/Investigation/New_System_Snapshot/Method_Count/YARA,/Product/Server/Investigation/New_System_Snapshot/Method_Count,/Product/Server/Investigation/New_System_Snapshot/Method_Count,M,Method_Count_YARA,int,,0,5
3915,SMEX,1.0,6,/pr/product/ProductInfo/OS/Item/@OS_Platform,/pr/product/ProductInfo/OS/Item,/pr/product/ProductInfo,M,Item_OS_Platform,varchar,13,Windows,5
1725,TMES,1.0,6,/Product/Server/Investigation/New_Historical/Time_Period_Count/Specific,/Product/Server/Investigation/New_Historical/Time_Period_Count,/Product/Server/Investigation/New_Historical/Time_Period_Count,M,Time_Period_Count_Specific,int,,0,5
3951,OSCE,2.0,11,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/DB_Size/Item/@dbSize,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/DB_Size/Item,/Data/Products/Product/iService/iES,D,Item_dbSize,int,,1024,10
1731,TMES,1.0,5,/Product/Server/Investigation/Schedule_Status/DisableCount,/Product/Server/Investigation/Schedule_Status,/Product/Server/Investigation/Schedule_Status,M,Schedule_Status_DisableCount,int,,0,4
3900,DDEI,1.0,5,/Data/Configuration/TimeOfClick/RewriteSafeURL/Enable,/Data/Configuration/TimeOfClick/RewriteSafeURL,/Data/Configuration/TimeOfClick,M,RewriteSafeURL_Enable,varchar,13,Unknown,4
1732,TMES,1.0,5,/Product/Server/Investigation/Schedule_Status/EnableCount,/Product/Server/Investigation/Schedule_Status,/Product/Server/Investigation/Schedule_Status,M,Schedule_Status_EnableCount,int,,0,4
3909,SMEX,1.0,5,/pr/product/Configuration/MailScan/WritingStyle,/pr/product/Configuration/MailScan,/pr/product,M,MailScan_WritingStyle,int,,0,4
1726,TMES,1.0,6,/Product/Server/Investigation/New_System_Snapshot/Method_Count/Disk_Scan,/Product/Server/Investigation/New_System_Snapshot/Method_Count,/Product/Server/Investigation/New_System_Snapshot/Method_Count,M,Method_Count_Disk_Scan,int,,24,5
1728,TMES,1.0,6,/Product/Server/Investigation/New_System_Snapshot/Method_Count/Sweeping,/Product/Server/Investigation/New_System_Snapshot/Method_Count,/Product/Server/Investigation/New_System_Snapshot/Method_Count,M,Method_Count_Sweeping,int,,0,5
3913,SMEX,1.0,6,/pr/product/ProductInfo/OS/Item/@Arch,/pr/product/ProductInfo/OS/Item,/pr/product/ProductInfo,M,Item_Arch,int,,64,5
1735,TMES,1.0,4,/Product/Server/Monitoring/Monitor_And_Collet_Suspicious_Enabled,/Product/Server/Monitoring,/Product/Server/Monitoring,M,Monitoring_Monitor_And_Collet_Suspicious_Enabled,int,,0,3
3912,SMEX,1.0,4,/pr/product/ExchangeInfo/Version,/pr/product/ExchangeInfo,/pr/product/ExchangeInfo,M,ExchangeInfo_Version,varchar,10,15.2,3
4993,OSCE,2.0,7,/Data/Products/Product/EndPoint/ScanMode/Item/@server_off,/Data/Products/Product/EndPoint/ScanMode/Item,/Data/Products/Product/EndPoint/ScanMode,D,ScanMode_Item_server_off,int,,31,6
1738,TMES,1.0,3,/Product/Server/Product_Build,/Product/Server,/Product/Server,M,Server_Product_Build,int,,1187,2
3924,OSCE,2.0,6,/Data/Products/Product/iService/iAC/@EnabledAgentCount,/Data/Products/Product/iService/iAC,/Data/Products/Product/iService,M,iAC_EnabledAgentCount,int,,22,5
1733,TMES,1.0,4,/Product/Server/Monitoring/DDAN_Enabled,/Product/Server/Monitoring,/Product/Server/Monitoring,M,Monitoring_DDAN_Enabled,int,,0,3
3959,OSCE,2.0,11,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/META_Upload/Item/@dbSize,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/META_Upload/Item,/Data/Products/Product/iService/iES,M,META_Upload_Item_dbSize,int,,2048,10
1739,TMES,1.0,3,/Product/Server/Product_Version,/Product/Server,/Product/Server,M,Server_Product_Version,numeric,"2,1",1.6,2
3908,SMEX,1.0,5,/pr/product/Configuration/MailScan/UrlTimeOfClick,/pr/product/Configuration/MailScan,/pr/product,M,MailScan_UrlTimeOfClick,int,,0,4
1740,TMSM,2.0,4,/Product/Endpoint/Client_Install/@Fresh,/Product/Endpoint/Client_Install,/Product/Endpoint,M,Client_Install_Fresh,int,,10006,3
3917,SMEX,1.0,6,/pr/product/ProductInfo/OS/Item/@Version,/pr/product/ProductInfo/OS/Item,/pr/product/ProductInfo,M,Item_Version,varchar,56,Microsoft Windows Server 2008 R2,5
1734,TMES,1.0,4,/Product/Server/Monitoring/LAFS_Enabled,/Product/Server/Monitoring,/Product/Server/Monitoring,M,Monitoring_LAFS_Enabled,int,,0,3
1736,TMES,1.0,5,/Product/Server/Monitoring/UploadIOC/DisableCount,/Product/Server/Monitoring/UploadIOC,/Product/Server/Monitoring,M,UploadIOC_DisableCount,int,,0,4
3922,SMEX,1.0,5,/pr/product/ScanStatusSummary/Item/@Count,/pr/product/ScanStatusSummary/Item,/pr/product/ScanStatusSummary/Item,D,Item_Count,int,,14678224,4
1749,TMSM,2.0,5,/Product/Endpoint/Client_OS/Item/@Platfrom,/Product/Endpoint/Client_OS/Item,/Product/Endpoint/Client_OS/Item,D,Item_Platfrom,varchar,15,Mac,4
3920,SMEX,1.0,4,/pr/product/ProductInfo/SQLServerAuthenticationMethod,/pr/product/ProductInfo,/pr/product/ProductInfo,M,ProductInfo_SQLServerAuthenticationMethod,varchar,37,WindowsAuthentication,3
5001,OSCE,2.0,9,/Data/Products/Product/EndPoint/WebReputation/External/SecurityLevel/high/@server,/Data/Products/Product/EndPoint/WebReputation/External/SecurityLevel/high,/Data/Products/Product/EndPoint/WebReputation/External/SecurityLevel,M,high_server,int,,0,8
1754,TMSM,2.0,5,/Product/Endpoint/Client_SystemModel/Item/@Name,/Product/Endpoint/Client_SystemModel/Item,/Product/Endpoint/Client_SystemModel/Item,D,Item_Name,varchar,27,Apple device,4
3932,OSCE,2.0,8,/Data/Products/Product/iService/iAC/ServerGeneral/AC/@Key,/Data/Products/Product/iService/iAC/ServerGeneral/AC,/Data/Products/Product/iService,M,AC_Key,varchar,65,OS-9UKN-P3X9Q-XC85R-QV2B8-Z335V-PYDHL,7
1741,TMSM,2.0,4,/Product/Endpoint/Client_Install/@Upgrade,/Product/Endpoint/Client_Install,/Product/Endpoint,M,Client_Install_Upgrade,int,,0,3
3967,OSCE,2.0,10,/Data/Products/Product/iService/iES/iData/Server/ADE_Detect/Item/@categoryID,/Data/Products/Product/iService/iES/iData/Server/ADE_Detect/Item,/Data/Products/Product/iService/iES,D,Item_categoryID,varchar,44,command-and-control (c&c),9
1755,TMSM,2.0,5,/Product/Endpoint/Client_Version/Item/@Build,/Product/Endpoint/Client_Version/Item,/Product/Endpoint/Client_Version/Item,D,Client_Version_Item_Build,int,,1058,4
3916,SMEX,1.0,6,/pr/product/ProductInfo/OS/Item/@Service_Pack,/pr/product/ProductInfo/OS/Item,/pr/product/ProductInfo,M,Item_Service_Pack,varchar,25,Service Pack 2,5
1756,TMSM,2.0,5,/Product/Endpoint/Client_Version/Item/@Count,/Product/Endpoint/Client_Version/Item,/Product/Endpoint/Client_Version/Item,D,Client_Version_Item_Count,int,,2495,4
3926,OSCE,2.0,7,/Data/Products/Product/iService/iAC/ApplicationControUsage/AppCtrlPolicy,/Data/Products/Product/iService/iAC/ApplicationControUsage,/Data/Products/Product/iService,M,ApplicationControUsage_AppCtrlPolicy,int,,0,6
1745,TMSM,2.0,5,/Product/Endpoint/Client_OS/Item/@Count,/Product/Endpoint/Client_OS/Item,/Product/Endpoint/Client_OS/Item,D,Item_Count,int,,10000,4
1751,TMSM,2.0,5,/Product/Endpoint/Client_OS/Item/@Version,/Product/Endpoint/Client_OS/Item,/Product/Endpoint/Client_OS/Item,D,Item_Version,varchar,17,10.11.5,4
3930,OSCE,2.0,7,/Data/Products/Product/iService/iAC/ApplicationControUsage/AssignRulewithAD,/Data/Products/Product/iService/iAC/ApplicationControUsage,/Data/Products/Product/iService,M,ApplicationControUsage_AssignRulewithAD,int,,0,6
1759,TMSM,2.0,4,/Product/Endpoint/ScanMode/@Convention,/Product/Endpoint/ScanMode,/Product/Endpoint/ScanMode,M,ScanMode_Convention,int,,0,3
3929,OSCE,2.0,7,/Data/Products/Product/iService/iAC/ApplicationControUsage/AssignRule,/Data/Products/Product/iService/iAC/ApplicationControUsage,/Data/Products/Product/iService,M,ApplicationControUsage_AssignRule,int,,0,6
5009,OSCE,2.0,8,/Data/Products/Product/EndPoint/WebReputation/Internal/Item/@server_off,/Data/Products/Product/EndPoint/WebReputation/Internal/Item,/Data/Products/Product/EndPoint/WebReputation/Internal/Item,D,Internal_Item_server_off,int,,31,7
1762,TMSM,2.0,5,/Product/Endpoint/StatusCount/Item/@count,/Product/Endpoint/StatusCount/Item,/Product/Endpoint/StatusCount/Item,D,StatusCount_Item_count,int,,10003,4
3940,OSCE,2.0,6,/Data/Products/Product/iService/iATAS/@EnabledAgentCount,/Data/Products/Product/iService/iATAS,/Data/Products/Product/iService/iATAS,M,iATAS_EnabledAgentCount,int,,4,5
1757,TMSM,2.0,5,/Product/Endpoint/Client_Version/Item/@Language,/Product/Endpoint/Client_Version/Item,/Product/Endpoint/Client_Version/Item,D,Client_Version_Item_Language,varchar,15,,4
3975,OSCE,2.0,10,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Evaluate/@BIF_Accumulate_to_Month,/Data/Products/Product/iService/iES/iData/Server/Impact_Evaluation/Evaluate,/Data/Products/Product/iService/iES,M,Evaluate_BIF_Accumulate_to_Month,varchar,10,Y,9
1763,TMSM,2.0,5,/Product/Endpoint/StatusCount/Item/@status,/Product/Endpoint/StatusCount/Item,/Product/Endpoint/StatusCount/Item,D,Item_status,int,,1,4
3925,OSCE,2.0,7,/Data/Products/Product/iService/iAC/ApplicationControUsage/AppCtrlBaseAction,/Data/Products/Product/iService/iAC/ApplicationControUsage,/Data/Products/Product/iService,M,ApplicationControUsage_AppCtrlBaseAction,int,,0,6
1764,TMSM,2.0,5,/Product/Server/ACs/AC/@Key,/Product/Server/ACs/AC,/Product/Server/ACs/AC,D,AC_Key,varchar,84,EI-UMXG-9TTJK-BXJ3X-3YAEQ-7LPSF-WKFUJ,4
3934,OSCE,2.0,8,/Data/Products/Product/iService/iAC/ServerGeneral/OS/@Branch,/Data/Products/Product/iService/iAC/ServerGeneral/OS,/Data/Products/Product/iService,M,OS_Branch,varchar,20,rs1_release,7
1758,TMSM,2.0,5,/Product/Endpoint/Client_Version/Item/@Version,/Product/Endpoint/Client_Version/Item,/Product/Endpoint/Client_Version/Item,D,Client_Version_Item_Version,numeric,"3,3",0.000,4
1760,TMSM,2.0,4,/Product/Endpoint/ScanMode/@SmartScan,/Product/Endpoint/ScanMode,/Product/Endpoint/ScanMode,M,ScanMode_SmartScan,int,,10000,3
3938,OSCE,2.0,8,/Data/Products/Product/iService/iAC/ServerGeneral/OS/@Version,/Data/Products/Product/iService/iAC/ServerGeneral/OS,/Data/Products/Product/iService,M,OS_Version,varchar,58,Windows Server 2012 R2 Datacenter,7
1767,TMSM,2.0,3,/Product/Server/GUID,/Product/Server,/Product/Server,M,Server_GUID,varchar,81,30e2c393-4b28-496d-9588-a6ff4008ea8a,2
3937,OSCE,2.0,8,/Data/Products/Product/iService/iAC/ServerGeneral/OS/@Service_Pack,/Data/Products/Product/iService/iAC/ServerGeneral/OS,/Data/Products/Product/iService,M,OS_Service_Pack,varchar,10,,7
5017,OSCE,2.0,7,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_AUTO_NOTIFY/@desktop_off,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_AUTO_NOTIFY,/Data/Products/Product/Server/BT_SuspiciousObjectList,M,BT_AUTO_NOTIFY_desktop_off,int,,2,6
1770,TMSM,2.0,4,/Product/Server/OS/@Arch,/Product/Server/OS,/Product/Server/OS,M,OS_Arch,int,,64,3
3948,OSCE,2.0,11,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/ADE/Item/@platformType,/Data/Products/Product/iService/iES/iData/Endpoint/Policy/ADE/Item,/Data/Products/Product/iService/iES,D,ADE_Item_platformType,varchar,13,WINDOWS,10
1765,TMSM,2.0,3,/Product/Server/ActiveUpdateNotifyClientEnabled,/Product/Server,/Product/Server,M,Server_ActiveUpdateNotifyClientEnabled,varchar,15,N,2
